timeStamp,elapsed,responseCode,success,failureMessage,bytes,sentBytes,Latency,IdleTime,Connect
1557922712816,207,200,true,,2673,1576,207,0,0
1557922713033,220,200,true,,2681,1576,220,0,2
1557922713049,234,200,true,,2689,1572,234,0,0
1557922713066,338,200,true,,2661,1575,338,0,0
1557922713076,276,200,true,,2673,1575,276,0,0
1557922713096,279,200,true,,2693,1580,279,0,0
1557922713113,63,200,true,,2685,1574,63,0,0
1557922713149,52,200,true,,2689,1573,52,0,0
1557922713216,102,200,true,,2681,1578,102,0,1
1557922713253,186,200,true,,2673,1568,186,0,0
1557922713317,100,200,true,,2685,1577,100,0,0
1557922713327,250,200,true,,2677,1572,250,0,1
1557922713331,293,200,true,,2677,1572,293,0,3
1557922713376,226,200,true,,2685,1571,226,0,0
1557922713390,72,200,true,,2669,1574,72,0,1
1557922713407,79,200,true,,2681,1574,79,0,4
1557922713434,102,200,true,,2677,1574,102,0,1
1557922713435,180,200,true,,2673,1573,180,0,0
1557922713489,81,200,true,,2677,1576,81,0,0
1557922713497,106,200,true,,2681,1575,106,0,1
1557922713518,82,200,true,,2673,1574,82,0,0
1557922713531,154,200,true,,2685,1571,154,0,1
1557922713573,138,200,true,,2689,1569,138,0,1
1557922713615,125,200,true,,2681,1569,125,0,0
1557922713628,130,200,true,,2685,1579,130,0,0
1557922713629,97,200,true,,2669,1571,97,0,1
1557922713673,154,200,true,,2693,1574,154,0,0
1557922713675,101,200,true,,2681,1569,101,0,1
1557922713692,76,200,true,,2681,1578,76,0,1
1557922713702,72,200,true,,2673,1575,72,0,0
1557922713728,99,200,true,,2685,1573,99,0,1
1557922713790,114,200,true,,2669,1577,114,0,0
1557922713791,62,200,true,,2677,1578,62,0,0
1557922713796,103,200,true,,2693,1578,103,0,0
1557922713815,112,200,true,,2665,1581,112,0,0
1557922713875,200,200,true,,2685,1570,200,0,1
1557922713895,79,200,true,,2685,1577,79,0,0
1557922713909,112,200,true,,2677,1574,112,0,0
1557922713916,125,200,true,,2677,1575,125,0,1
1557922713975,99,200,true,,2685,1580,99,0,1
1557922713989,197,200,true,,2677,1572,197,0,0
1557922714011,94,200,true,,2665,1571,94,0,0
1557922714016,106,200,true,,2681,1574,106,0,2
1557922714017,41,200,true,,2677,1582,41,0,1
1557922714039,21,200,true,,2673,1577,21,0,0
1557922714059,17,200,true,,2689,1574,17,0,1
1557922714110,214,200,true,,2677,1577,214,0,0
1557922714107,117,200,true,,2677,1578,117,0,0
1557922714156,96,200,true,,2681,1569,96,0,0
1557922714196,38,200,true,,2681,1574,38,0,0
1557922714214,196,200,true,,2673,1573,196,0,1
1557922714219,22,200,true,,2685,1570,22,0,0
1557922714232,119,200,true,,2681,1576,119,0,1
1557922714233,18,200,true,,2685,1576,18,0,1
1557922714235,223,200,true,,2677,1572,223,0,1
1557922714275,164,200,true,,2681,1574,164,0,2
1557922714277,41,200,true,,2669,1573,41,0,1
1557922714296,18,200,true,,2685,1578,18,0,1
1557922714299,79,200,true,,2685,1575,79,0,0
1557922714309,76,200,true,,2689,1575,76,0,1
1557922714329,53,200,true,,2693,1574,53,0,0
1557922714354,120,200,true,,2669,1576,120,0,0
1557922714355,25,200,true,,2673,1570,25,0,1
1557922714398,88,200,true,,2689,1577,88,0,0
1557922714432,135,200,true,,2677,1573,135,0,0
1557922714434,78,200,true,,2677,1575,78,0,0
1557922714437,137,200,true,,2689,1573,137,0,0
1557922714449,94,200,true,,2669,1577,94,0,1
1557922714454,55,200,true,,2669,1569,55,0,0
1557922714480,42,200,true,,2669,1577,42,0,0
1557922714489,54,200,true,,2669,1575,54,0,0
1557922714492,42,200,true,,2681,1575,42,0,0
1557922714496,63,200,true,,2673,1571,63,0,2
1557922714514,59,200,true,,2681,1569,59,0,0
1557922714556,41,200,true,,2673,1576,41,0,1
1557922714573,83,200,true,,2681,1574,83,0,0
1557922714574,17,200,true,,2685,1576,17,0,0
1557922714590,93,200,true,,2681,1575,93,0,0
1557922714594,20,200,true,,2669,1573,20,0,1
1557922714596,103,200,true,,2669,1578,103,0,0
1557922714606,125,200,true,,2697,1579,125,0,0
1557922714634,59,200,true,,2685,1573,59,0,0
1557922714656,60,200,true,,2681,1577,60,0,1
1557922714659,24,200,true,,2681,1572,24,0,1
1557922714670,63,200,true,,2681,1570,63,0,0
1557922714686,91,200,true,,2677,1577,91,0,0
1557922714700,43,200,true,,2669,1574,43,0,1
1557922714710,23,200,true,,2677,1576,23,0,1
1557922714713,42,200,true,,2685,1578,42,0,1
1557922714731,72,200,true,,2681,1576,72,0,1
1557922714748,37,200,true,,2685,1572,37,0,0
1557922714757,56,200,true,,2673,1572,56,0,0
1557922714782,24,200,true,,2669,1573,24,0,0
1557922714789,57,200,true,,2669,1568,57,0,0
1557922714794,203,200,true,,2685,1573,203,0,0
1557922714799,50,200,true,,2685,1578,50,0,0
1557922714820,25,200,true,,2685,1570,25,0,0
1557922714832,49,200,true,,2685,1573,49,0,0
1557922714833,119,200,true,,2669,1571,119,0,0
1557922714836,46,200,true,,2665,1573,46,0,0
1557922714839,18,200,true,,2681,1578,18,0,1
1557922714846,47,200,true,,2677,1575,47,0,1
1557922714872,39,200,true,,2673,1573,39,0,1
1557922714876,29,200,true,,2685,1578,29,0,0
1557922714877,40,200,true,,2689,1577,40,0,1
1557922714893,20,200,true,,2665,1571,20,0,0
1557922714897,20,200,true,,2669,1576,20,0,1
1557922714899,21,200,true,,2685,1573,21,0,1
1557922714906,72,200,true,,2685,1573,72,0,0
1557922714924,17,200,true,,2689,1573,17,0,0
1557922714928,34,200,true,,2689,1571,34,0,1
1557922714939,40,200,true,,2693,1573,40,0,1
1557922714946,21,200,true,,2689,1574,21,0,1
1557922714948,19,200,true,,2673,1579,19,0,1
1557922714965,65,200,true,,2669,1572,65,0,0
1557922714965,126,200,true,,2669,1575,126,0,1
1557922714967,28,200,true,,2677,1570,28,0,1
1557922714986,20,200,true,,2685,1575,20,0,1
1557922714993,46,200,true,,2665,1574,46,0,0
1557922714993,44,200,true,,2673,1568,44,0,0
1557922714997,30,200,true,,2673,1572,30,0,2
1557922715008,21,200,true,,2681,1573,21,0,0
1557922715016,21,200,true,,2685,1574,21,0,1
1557922715028,60,200,true,,2705,1575,60,0,1
1557922715049,20,200,true,,2685,1577,20,0,0
1557922715054,60,200,true,,2689,1577,60,0,1
1557922715074,19,200,true,,2665,1575,19,0,1
1557922715088,71,200,true,,2685,1574,71,0,1
1557922715089,91,200,true,,2685,1572,91,0,0
1557922715091,16,200,true,,2673,1567,16,0,0
1557922715096,46,200,true,,2677,1577,46,0,0
1557922715110,20,200,true,,2669,1581,20,0,0
1557922715134,23,200,true,,2685,1577,23,0,0
1557922715151,61,200,true,,2673,1576,61,0,0
1557922715156,21,200,true,,2677,1577,21,0,1
1557922715168,75,200,true,,2677,1578,75,0,0
1557922715176,79,200,true,,2677,1575,79,0,0
1557922715189,38,200,true,,2681,1575,38,0,1
1557922715193,21,200,true,,2693,1569,21,0,1
1557922715207,49,200,true,,2681,1569,49,0,1
1557922715211,17,200,true,,2677,1566,17,0,0
1557922715230,18,200,true,,2689,1574,18,0,1
1557922715231,41,200,true,,2669,1574,41,0,1
1557922715247,39,200,true,,2685,1578,39,0,0
1557922715252,20,200,true,,2689,1573,20,0,1
1557922715267,19,200,true,,2673,1576,19,0,0
1557922715275,44,200,true,,2685,1579,44,0,1
1557922715290,37,200,true,,2697,1575,37,0,0
1557922715291,23,200,true,,2685,1574,23,0,1
1557922715311,19,200,true,,2669,1578,19,0,0
1557922715314,38,200,true,,2677,1579,38,0,1
1557922715332,40,200,true,,2673,1573,40,0,1
1557922715367,52,200,true,,2685,1571,52,0,0
1557922715368,35,200,true,,2677,1577,35,0,0
1557922715390,21,200,true,,2693,1574,21,0,1
1557922715393,213,200,true,,2673,1574,213,0,1
1557922715427,59,200,true,,2669,1574,59,0,1
1557922715434,122,200,true,,2685,1577,122,0,1
1557922715449,55,200,true,,2681,1577,55,0,0
1557922715472,44,200,true,,2693,1571,44,0,1
1557922715474,24,200,true,,2677,1568,24,0,1
1557922715475,84,200,true,,2673,1578,84,0,0
1557922715515,40,200,true,,2677,1574,40,0,1
1557922715533,17,200,true,,2685,1576,17,0,0
1557922715534,58,200,true,,2677,1575,58,0,1
1557922715550,116,200,true,,2673,1580,116,0,1
1557922715575,41,200,true,,2681,1573,41,0,1
1557922715593,17,200,true,,2681,1576,17,0,0
1557922715595,60,200,true,,2677,1569,60,0,1
1557922715605,132,200,true,,2681,1580,132,0,1
1557922715634,40,200,true,,2685,1574,40,0,2
1557922715636,30,200,true,,2693,1578,30,0,1
1557922715655,18,200,true,,2689,1577,18,0,0
1557922715657,22,200,true,,2673,1572,22,0,0
1557922715678,20,200,true,,2689,1574,20,0,0
1557922715698,19,200,true,,2685,1578,19,0,0
1557922715714,58,200,true,,2689,1570,58,0,2
1557922715735,20,200,true,,2681,1578,19,0,0
1557922715736,37,200,true,,2677,1572,37,0,0
1557922715749,198,200,true,,2685,1577,198,0,0
1557922715754,18,200,true,,2677,1570,18,0,1
1557922715780,25,200,true,,2677,1575,25,0,0
1557922715789,193,200,true,,2681,1577,193,0,0
1557922715796,46,200,true,,2677,1574,46,0,1
1557922715801,20,200,true,,2669,1577,20,0,0
1557922715834,37,200,true,,2669,1576,37,0,0
1557922715851,114,200,true,,2681,1576,114,0,0
1557922715855,20,200,true,,2681,1575,20,0,2
1557922715866,77,200,true,,2685,1578,76,0,1
1557922715890,24,200,true,,2697,1571,24,0,1
1557922715893,91,200,true,,2681,1574,91,0,1
1557922715894,42,200,true,,2677,1573,42,0,0
1557922715910,54,200,true,,2677,1574,54,0,0
1557922715913,18,200,true,,2689,1574,18,0,0
1557922715916,21,200,true,,2677,1581,21,0,1
1557922715934,20,200,true,,2661,1580,20,0,1
1557922715953,42,200,true,,2665,1572,42,0,1
1557922715954,62,200,true,,2673,1574,62,0,0
1557922715956,39,200,true,,2685,1572,39,0,0
1557922715968,33,200,true,,2697,1570,33,0,0
1557922715974,17,200,true,,2701,1581,17,0,0
1557922715975,20,200,true,,2669,1571,20,0,1
1557922715992,23,200,true,,2677,1575,23,0,1
1557922715994,18,200,true,,2677,1575,18,0,0
1557922716013,36,200,true,,2673,1576,36,0,0
1557922716028,35,200,true,,2673,1572,35,0,0
1557922716031,36,200,true,,2685,1572,36,0,0
1557922716032,18,200,true,,2677,1573,18,0,1
1557922716055,21,200,true,,2669,1570,21,0,0
1557922716070,41,200,true,,2681,1575,41,0,0
1557922716076,44,200,true,,2697,1571,44,0,1
1557922716090,34,200,true,,2681,1573,34,0,1
1557922716091,20,200,true,,2689,1574,20,0,1
1557922716092,138,200,true,,2685,1577,138,0,0
1557922716095,18,200,true,,2665,1572,18,0,0
1557922716114,21,200,true,,2677,1574,21,0,0
1557922716115,21,200,true,,2677,1577,21,0,0
1557922716130,34,200,true,,2677,1580,34,0,1
1557922716136,21,200,true,,2677,1575,21,0,0
1557922716146,30,200,true,,2681,1575,30,0,0
1557922716157,20,200,true,,2677,1575,20,0,1
1557922716174,27,200,true,,2673,1574,27,0,0
1557922716175,17,200,true,,2673,1576,17,0,1
1557922716177,46,200,true,,2693,1577,46,0,0
1557922716193,100,200,true,,2677,1574,100,0,1
1557922716197,21,200,true,,2689,1575,21,0,1
1557922716207,28,200,true,,2681,1574,28,0,0
1557922716217,41,200,true,,2697,1572,41,0,1
1557922716218,20,200,true,,2673,1574,20,0,0
1557922716229,21,200,true,,2677,1576,21,0,0
1557922716231,37,200,true,,2689,1575,37,0,1
1557922716248,30,200,true,,2673,1579,30,0,1
1557922716250,18,200,true,,2685,1572,18,0,0
1557922716268,19,200,true,,2665,1575,19,0,0
1557922716290,39,200,true,,2665,1578,39,0,1
1557922716308,39,200,true,,2685,1576,39,0,1
1557922716309,18,200,true,,2673,1574,18,0,0
1557922716330,19,200,true,,2681,1574,19,0,0
1557922716335,116,200,true,,2689,1570,116,0,1
1557922716336,107,200,true,,2685,1573,107,0,1
1557922716349,41,200,true,,2693,1578,41,0,1
1557922716362,25,200,true,,2677,1576,25,0,0
1557922716376,40,200,true,,2677,1577,40,0,1
1557922716382,19,200,true,,2681,1573,19,0,0
1557922716408,58,200,true,,2689,1575,58,0,1
1557922716412,35,200,true,,2681,1577,35,0,0
1557922716414,32,200,true,,2697,1574,32,0,1
1557922716415,84,200,true,,2669,1574,84,0,0
1557922716431,19,200,true,,2685,1576,19,0,1
1557922716437,21,200,true,,2689,1574,21,0,0
1557922716448,33,200,true,,2681,1580,33,0,1
1557922716455,23,200,true,,2677,1575,23,0,0
1557922716456,47,200,true,,2677,1571,47,0,0
1557922716468,19,200,true,,2677,1571,19,0,0
1557922716475,20,200,true,,2661,1576,20,0,1
1557922716488,19,200,true,,2677,1570,19,0,2
1557922716491,53,200,true,,2665,1574,53,0,0
1557922716512,36,200,true,,2673,1574,36,0,1
1557922716515,58,200,true,,2677,1572,58,0,0
1557922716528,36,200,true,,2669,1569,36,0,0
1557922716534,18,200,true,,2689,1572,18,0,0
1557922716549,60,200,true,,2689,1575,60,0,1
1557922716553,24,200,true,,2693,1573,24,0,0
1557922716554,19,200,true,,2689,1575,19,0,1
1557922716558,45,200,true,,2689,1577,45,0,0
1557922716576,21,200,true,,2681,1577,21,0,1
1557922716600,41,200,true,,2677,1568,41,0,0
1557922716606,56,200,true,,2681,1577,56,0,0
1557922716609,55,200,true,,2665,1575,55,0,1
1557922716615,38,200,true,,2673,1576,38,0,0
1557922716636,20,200,true,,2689,1579,20,0,1
1557922716641,31,200,true,,2669,1572,31,0,1
1557922716656,19,200,true,,2677,1572,19,0,1
1557922716668,67,200,true,,2693,1574,67,0,0
1557922716674,32,200,true,,2681,1571,32,0,0
1557922716700,31,200,true,,2673,1572,31,0,1
1557922716703,28,200,true,,2677,1577,28,0,1
1557922716724,20,200,true,,2681,1566,20,0,0
1557922716729,72,200,true,,2681,1576,72,0,1
1557922716734,33,200,true,,2677,1574,33,0,0
1557922716745,138,200,true,,2673,1578,138,0,1
1557922716749,19,200,true,,2689,1576,19,0,1
1557922716775,25,200,true,,2681,1573,25,0,0
1557922716794,18,200,true,,2681,1571,18,0,1
1557922716797,50,200,true,,2673,1567,50,0,0
1557922716805,70,200,true,,2681,1576,70,0,0
1557922716829,104,200,true,,2689,1577,104,0,1
1557922716839,41,200,true,,2673,1574,41,0,1
1557922716852,22,200,true,,2669,1570,22,0,1
1557922716865,70,200,true,,2677,1575,70,0,0
1557922716872,66,200,true,,2681,1573,66,0,0
1557922716894,28,200,true,,2677,1574,28,0,1
1557922716913,18,200,true,,2685,1570,18,0,0
1557922716928,55,200,true,,2677,1575,55,0,0
1557922716932,18,200,true,,2685,1572,18,0,0
1557922716948,19,200,true,,2689,1573,19,0,0
1557922716951,98,200,true,,2669,1574,98,0,0
1557922716955,115,200,true,,2677,1568,115,0,1
1557922716965,33,200,true,,2689,1572,33,0,1
1557922716974,25,200,true,,2689,1575,25,0,1
1557922716992,36,200,true,,2673,1571,36,0,1
1557922717012,46,200,true,,2681,1576,46,0,0
1557922717044,51,200,true,,2693,1574,51,0,1
1557922717068,23,200,true,,2677,1574,23,0,1
1557922717088,113,200,true,,2677,1579,113,0,2
1557922717149,60,200,true,,2677,1574,60,0,0
1557922717150,137,200,true,,2677,1573,137,0,1
1557922717154,85,200,true,,2673,1577,85,0,0
1557922717155,204,200,true,,2685,1576,204,0,1
1557922717192,35,200,true,,2673,1569,35,0,0
1557922717195,45,200,true,,2677,1579,45,0,1
1557922717209,53,200,true,,2681,1574,53,0,0
1557922717214,18,200,true,,2689,1574,18,0,1
1557922717217,24,200,true,,2677,1577,24,0,0
1557922717218,67,200,true,,2665,1577,67,0,0
1557922717232,17,200,true,,2697,1570,17,0,0
1557922717238,19,200,true,,2681,1576,19,0,0
1557922717268,50,200,true,,2677,1575,50,0,1
1557922717291,58,200,true,,2693,1572,58,0,0
1557922717292,53,200,true,,2677,1576,53,0,1
1557922717296,86,200,true,,2669,1576,86,0,0
1557922717308,39,200,true,,2685,1570,39,0,0
1557922717322,30,200,true,,2685,1577,30,0,0
1557922717329,20,200,true,,2673,1574,20,0,1
1557922717330,32,200,true,,2677,1572,32,0,0
1557922717342,19,200,true,,2685,1570,19,0,1
1557922717351,19,200,true,,2681,1579,19,0,0
1557922717369,17,200,true,,2685,1575,17,0,1
1557922717373,79,200,true,,2681,1573,79,0,0
1557922717377,34,200,true,,2685,1570,34,0,0
1557922717390,20,200,true,,2689,1572,20,0,1
1557922717406,76,200,true,,2677,1572,76,0,2
1557922717413,39,200,true,,2673,1571,39,0,0
1557922717417,26,200,true,,2685,1569,26,0,1
1557922717427,20,200,true,,2681,1579,20,0,0
1557922717429,51,200,true,,2681,1576,51,0,1
1557922717434,20,200,true,,2701,1574,20,0,2
1557922717453,18,200,true,,2673,1575,18,0,0
1557922717472,43,200,true,,2669,1571,43,0,0
1557922717474,44,200,true,,2681,1577,44,0,0
1557922717489,35,200,true,,2681,1579,35,0,1
1557922717507,17,200,true,,2673,1575,17,0,0
1557922717529,21,200,true,,2673,1570,21,0,1
1557922717529,54,200,true,,2673,1577,54,0,0
1557922717534,116,200,true,,2681,1570,116,0,1
1557922717553,22,200,true,,2677,1572,22,0,2
1557922717573,19,200,true,,2677,1576,19,0,1
1557922717587,52,200,true,,2677,1570,52,0,1
1557922717588,115,200,true,,2677,1577,115,0,0
1557922717592,18,200,true,,2677,1573,18,0,1
1557922717593,63,200,true,,2689,1577,63,0,0
1557922717611,17,200,true,,2677,1576,17,0,0
1557922717613,24,200,true,,2685,1572,24,0,2
1557922717617,24,200,true,,2669,1579,24,0,1
1557922717633,21,200,true,,2665,1573,21,0,1
1557922717650,36,200,true,,2681,1572,36,0,0
1557922717657,39,200,true,,2693,1576,39,0,1
1557922717659,71,200,true,,2681,1575,71,0,1
1557922717680,20,200,true,,2669,1579,20,0,0
1557922717687,29,200,true,,2689,1574,29,0,1
1557922717694,60,200,true,,2677,1573,60,0,0
1557922717697,47,200,true,,2677,1575,47,0,1
1557922717714,20,200,true,,2689,1579,20,0,2
1557922717733,35,200,true,,2685,1571,35,0,1
1557922717735,54,200,true,,2689,1576,54,0,0
1557922717737,22,200,true,,2673,1575,22,0,1
1557922717758,20,200,true,,2689,1571,20,0,0
1557922717771,35,200,true,,2685,1578,35,0,0
1557922717775,41,200,true,,2689,1575,41,0,0
1557922717791,19,200,true,,2693,1572,19,0,0
1557922717796,37,200,true,,2677,1572,37,0,1
1557922717814,126,200,true,,2685,1575,126,0,0
1557922717816,24,200,true,,2681,1571,24,0,0
1557922717835,18,200,true,,2685,1573,18,0,0
1557922717835,38,200,true,,2665,1574,38,0,0
1557922717847,71,200,true,,2685,1570,71,0,0
1557922717860,24,200,true,,2681,1573,24,0,1
1557922717875,60,200,true,,2669,1573,60,0,0
1557922717879,18,200,true,,2689,1577,18,0,0
1557922717889,52,200,true,,2665,1571,52,0,0
1557922717916,36,200,true,,2693,1577,36,0,0
1557922717930,2921,200,true,,2665,1569,2921,0,1
1557922717931,83,200,true,,2681,1577,83,0,0
1557922717948,58,200,true,,2677,1574,58,0,0
1557922717955,79,200,true,,2677,1570,79,0,1
1557922717972,56,200,true,,2681,1578,56,0,1
1557922717977,45,200,true,,2669,1573,45,0,0
1557922717996,40,200,true,,2677,1578,40,0,1
1557922718027,78,200,true,,2677,1576,78,0,1
1557922718031,58,200,true,,2701,1573,58,0,1
1557922718036,58,200,true,,2677,1575,58,0,0
1557922718061,33,200,true,,2689,1572,33,0,0
1557922718083,21,200,true,,2673,1573,21,0,0
1557922718093,96,200,true,,2673,1571,96,0,1
1557922718130,97,200,true,,2681,1574,97,0,0
1557922718131,200,200,true,,2681,1577,200,0,1
1557922718133,44,200,true,,2681,1569,44,0,0
1557922718156,24,200,true,,2669,1573,24,0,0
1557922718176,19,200,true,,2681,1575,19,0,0
1557922718187,150,200,true,,2673,1573,150,0,1
1557922718195,101,200,true,,2673,1575,101,0,1
1557922718217,40,200,true,,2681,1576,40,0,0
1557922718231,97,200,true,,2673,1574,97,0,1
1557922718237,49,200,true,,2665,1577,49,0,1
1557922718249,31,200,true,,2689,1575,31,0,0
1557922718267,18,200,true,,2685,1574,18,0,1
1557922718279,41,200,true,,2669,1571,41,0,1
1557922718293,25,200,true,,2677,1581,25,0,0
1557922718298,18,200,true,,2677,1570,18,0,0
1557922718309,178,200,true,,2677,1577,178,0,1
1557922718329,19,200,true,,2665,1579,19,0,1
1557922718347,151,200,true,,2685,1576,151,0,1
1557922718349,117,200,true,,2685,1573,117,0,0
1557922718350,20,200,true,,2665,1574,20,0,1
1557922718359,60,200,true,,2673,1573,60,0,1
1557922718377,17,200,true,,2673,1579,17,0,0
1557922718387,36,200,true,,2673,1571,36,0,0
1557922718389,95,200,true,,2681,1573,95,0,1
1557922718398,50,200,true,,2673,1571,50,0,1
1557922718407,19,200,true,,2681,1573,19,0,0
1557922718412,21,200,true,,2673,1571,21,0,0
1557922718429,30,200,true,,2677,1572,30,0,0
1557922718436,23,200,true,,2669,1574,23,0,0
1557922718437,29,200,true,,2685,1575,29,0,0
1557922718451,73,200,true,,2681,1577,73,0,0
1557922718456,19,200,true,,2669,1572,19,0,1
1557922718458,20,200,true,,2693,1578,20,0,1
1557922718470,120,200,true,,2685,1576,120,0,0
1557922718495,65,200,true,,2681,1571,65,0,0
1557922718528,69,200,true,,2693,1576,69,0,0
1557922718536,40,200,true,,2689,1578,40,0,1
1557922718550,79,200,true,,2661,1572,79,0,0
1557922718556,19,200,true,,2669,1573,19,0,0
1557922718558,106,200,true,,2689,1574,106,0,0
1557922718573,116,200,true,,2681,1574,116,0,0
1557922718574,17,200,true,,2669,1582,17,0,0
1557922718615,56,200,true,,2689,1578,56,0,0
1557922718629,100,200,true,,2677,1574,100,0,0
1557922718656,105,200,true,,2689,1571,105,0,0
1557922718657,41,200,true,,2681,1573,41,0,1
1557922718672,97,200,true,,2677,1577,97,0,1
1557922718691,117,200,true,,2681,1577,117,0,0
1557922718749,120,200,true,,2681,1573,120,0,1
1557922718755,97,200,true,,2665,1574,97,0,0
1557922718772,80,200,true,,2677,1573,80,0,0
1557922718778,25,200,true,,2685,1573,25,0,0
1557922718792,119,200,true,,2673,1574,119,0,1
1557922718812,19,200,true,,2669,1574,19,0,0
1557922718832,19,200,true,,2689,1570,19,0,0
1557922718834,177,200,true,,2657,1575,177,0,1
1557922718867,111,200,true,,2685,1575,111,0,1
1557922718886,18,200,true,,2673,1575,18,0,0
1557922718890,116,200,true,,2665,1573,116,0,0
1557922718896,61,200,true,,2665,1571,61,0,1
1557922718916,137,200,true,,2681,1575,137,0,1
1557922718918,31,200,true,,2673,1573,31,0,0
1557922718929,32,200,true,,2689,1572,32,0,0
1557922718934,17,200,true,,2665,1572,17,0,0
1557922718976,41,200,true,,2661,1571,41,0,0
1557922718977,144,200,true,,2681,1577,144,0,0
1557922718990,60,200,true,,2673,1572,60,0,0
1557922719013,22,200,true,,2677,1576,22,0,0
1557922719034,20,200,true,,2657,1572,20,0,1
1557922719057,80,200,true,,2677,1573,80,0,1
1557922719067,148,200,true,,2681,1575,148,0,0
1557922719076,41,200,true,,2673,1574,41,0,0
1557922719088,197,200,true,,2681,1573,197,0,1
1557922719092,114,200,true,,2685,1573,114,0,0
1557922719101,24,200,true,,2673,1570,24,0,0
1557922719119,17,200,true,,2661,1575,17,0,0
1557922719139,19,200,true,,2669,1572,19,0,1
1557922719176,36,200,true,,2681,1579,36,0,0
1557922719186,128,200,true,,2677,1577,128,0,0
1557922719197,129,200,true,,2677,1578,129,0,0
1557922719232,143,200,true,,2677,1568,143,0,1
1557922719249,156,200,true,,2673,1574,156,0,0
1557922719269,92,200,true,,2685,1576,92,0,0
1557922719295,108,200,true,,2665,1575,108,0,0
1557922719298,101,200,true,,2685,1572,101,0,1
1557922719368,135,200,true,,2693,1570,135,0,1
1557922719406,107,200,true,,2685,1575,107,0,0
1557922719415,119,200,true,,2689,1576,119,0,0
1557922719425,155,200,true,,2681,1579,155,0,0
1557922719433,183,200,true,,2697,1578,183,0,0
1557922719454,38,200,true,,2681,1575,38,0,0
1557922719488,118,200,true,,2673,1571,118,0,0
1557922719489,55,200,true,,2681,1577,55,0,0
1557922719491,36,200,true,,2677,1575,36,0,0
1557922719492,66,200,true,,2685,1575,66,0,1
1557922719555,62,200,true,,2677,1580,62,0,1
1557922719574,167,200,true,,2685,1575,167,0,0
1557922719578,22,200,true,,2677,1571,22,0,1
1557922719596,107,200,true,,2681,1577,107,0,2
1557922719600,21,200,true,,2685,1572,21,0,1
1557922719607,117,200,true,,2677,1578,117,0,2
1557922719609,117,200,true,,2697,1573,117,0,0
1557922719634,24,200,true,,2697,1575,24,0,1
