timeStamp,elapsed,responseCode,success,failureMessage,bytes,sentBytes,Latency,IdleTime,Connect
1557923702511,40,200,true,,2669,1575,40,0,1
1557923702516,49,200,true,,2669,1572,49,0,0
1557923702521,46,200,true,,2681,1569,46,0,1
1557923702536,19,200,true,,2677,1576,19,0,1
1557923702543,21,200,true,,2681,1573,21,0,0
1557923702575,63,200,true,,2689,1578,63,0,0
1557923702582,38,200,true,,2673,1574,38,0,0
1557923702583,84,200,true,,2681,1574,84,0,1
1557923702588,118,200,true,,2669,1574,118,0,1
1557923702590,54,200,true,,2677,1578,54,0,1
1557923702609,20,200,true,,2673,1576,20,0,0
1557923702630,54,200,true,,2689,1575,54,0,1
1557923702632,48,200,true,,2665,1576,48,0,2
1557923702636,26,200,true,,2673,1573,26,0,1
1557923702639,55,200,true,,2677,1575,55,0,1
1557923702659,67,200,true,,2685,1568,67,0,0
1557923702673,36,200,true,,2681,1573,36,0,0
1557923702696,65,200,true,,2673,1579,65,0,0
1557923702700,67,200,true,,2681,1574,67,0,0
1557923702709,69,200,true,,2685,1571,69,0,0
1557923702720,60,200,true,,2673,1577,60,0,0
1557923702728,55,200,true,,2685,1573,55,0,1
1557923702738,37,200,true,,2669,1579,37,0,1
1557923702762,22,200,true,,2677,1571,22,0,0
1557923702771,50,200,true,,2681,1570,50,0,0
1557923702781,18,200,true,,2673,1574,18,0,0
1557923702790,92,200,true,,2673,1571,92,0,0
1557923702796,67,200,true,,2681,1578,67,0,0
1557923702800,90,200,true,,2681,1575,90,0,1
1557923702824,23,200,true,,2685,1572,23,0,0
1557923702828,56,200,true,,2685,1571,56,0,1
1557923702829,47,200,true,,2677,1577,47,0,1
1557923702841,50,200,true,,2685,1571,50,0,0
1557923702854,29,200,true,,2697,1575,29,0,1
1557923702858,29,200,true,,2677,1573,29,0,1
1557923702876,79,200,true,,2673,1569,79,0,1
1557923702877,22,200,true,,2681,1579,22,0,0
1557923702900,58,200,true,,2673,1573,58,0,1
1557923702909,32,200,true,,2669,1573,32,0,1
1557923702917,39,200,true,,2689,1574,39,0,1
1557923702919,18,200,true,,2697,1572,18,0,1
1557923702926,96,200,true,,2685,1574,96,0,1
1557923702939,80,200,true,,2681,1575,80,0,1
1557923702944,26,200,true,,2681,1576,26,0,0
1557923702950,23,200,true,,2693,1578,23,0,1
1557923702963,18,200,true,,2681,1578,18,0,0
1557923702975,55,200,true,,2677,1576,55,0,1
1557923702979,28,200,true,,2677,1577,28,0,1
1557923702989,79,200,true,,2677,1574,79,0,1
1557923703011,31,200,true,,2689,1573,31,0,0
1557923703015,25,200,true,,2681,1575,25,0,0
1557923703018,78,200,true,,2673,1575,78,0,1
1557923703021,57,200,true,,2681,1571,57,0,0
1557923703028,52,200,true,,2673,1576,52,0,0
1557923703037,18,200,true,,2681,1574,18,0,0
1557923703059,43,200,true,,2673,1568,43,0,0
1557923703060,48,200,true,,2681,1579,48,0,0
1557923703088,59,200,true,,2673,1574,59,0,1
1557923703098,60,200,true,,2673,1574,60,0,1
1557923703099,39,200,true,,2681,1572,39,0,1
1557923703103,42,200,true,,2677,1577,42,0,0
1557923703122,18,200,true,,2681,1578,18,0,0
1557923703131,31,200,true,,2677,1580,31,0,0
1557923703137,48,200,true,,2677,1573,48,0,0
1557923703144,21,200,true,,2681,1569,21,0,1
1557923703149,127,200,true,,2661,1578,127,0,0
1557923703160,28,200,true,,2689,1572,28,0,0
1557923703169,19,200,true,,2677,1577,19,0,0
1557923703179,18,200,true,,2677,1576,18,0,0
1557923703188,18,200,true,,2689,1576,18,0,0
1557923703199,100,200,true,,2697,1578,100,0,1
1557923703223,23,200,true,,2669,1575,23,0,1
1557923703243,63,200,true,,2661,1575,63,0,1
1557923703248,24,200,true,,2677,1576,24,0,0
1557923703249,111,200,true,,2669,1574,111,0,0
1557923703270,20,200,true,,2685,1573,20,0,1
1557923703289,18,200,true,,2685,1577,18,0,1
1557923703296,151,200,true,,2669,1577,151,0,0
1557923703297,47,200,true,,2685,1575,47,0,0
1557923703320,22,200,true,,2665,1576,22,0,1
1557923703342,21,200,true,,2689,1579,21,0,1
1557923703361,172,200,true,,2669,1573,172,0,0
1557923703369,125,200,true,,2669,1576,125,0,1
1557923703399,29,200,true,,2665,1576,29,0,0
1557923703400,103,200,true,,2677,1576,103,0,2
1557923703421,78,200,true,,2677,1571,78,0,0
1557923703422,21,200,true,,2681,1578,21,0,0
1557923703431,69,200,true,,2685,1569,69,0,1
1557923703458,36,200,true,,2685,1571,36,0,1
1557923703461,29,200,true,,2669,1571,29,0,0
1557923703495,205,200,true,,2689,1573,205,0,0
1557923703507,45,200,true,,2685,1574,45,0,0
1557923703509,86,200,true,,2693,1572,86,0,1
1557923703519,60,200,true,,2669,1574,60,0,0
1557923703529,19,200,true,,2677,1570,19,0,0
1557923703531,35,200,true,,2673,1571,35,0,1
1557923703552,22,200,true,,2689,1569,22,0,0
1557923703559,27,200,true,,2697,1576,27,0,1
1557923703578,25,200,true,,2681,1577,25,0,1
1557923703585,25,200,true,,2685,1575,25,0,0
1557923703595,75,200,true,,2677,1578,75,0,1
1557923703597,196,200,true,,2677,1568,196,0,0
1557923703599,20,200,true,,2677,1576,20,0,0
1557923703616,18,200,true,,2693,1573,18,0,1
1557923703621,25,200,true,,2677,1577,25,0,1
1557923703637,20,200,true,,2673,1568,20,0,1
1557923703637,51,200,true,,2681,1572,51,0,0
1557923703639,131,200,true,,2669,1569,131,0,0
1557923703653,31,200,true,,2677,1571,31,0,0
1557923703661,23,200,true,,2685,1577,23,0,1
1557923703673,19,200,true,,2685,1573,19,0,1
1557923703679,40,200,true,,2685,1575,40,0,1
1557923703681,41,200,true,,2677,1574,41,0,0
1557923703682,20,200,true,,2677,1573,20,0,0
1557923703698,98,200,true,,2677,1572,98,0,0
1557923703710,36,200,true,,2669,1568,36,0,1
1557923703717,34,200,true,,2677,1577,34,0,0
1557923703718,19,200,true,,2669,1577,19,0,1
1557923703727,47,200,true,,2685,1579,47,0,0
1557923703732,21,200,true,,2673,1577,21,0,0
1557923703750,32,200,true,,2681,1575,32,0,1
1557923703752,19,200,true,,2657,1573,19,0,1
1557923703753,34,200,true,,2689,1573,34,0,0
1557923703754,26,200,true,,2685,1576,26,0,0
1557923703771,20,200,true,,2681,1576,20,0,0
1557923703775,21,200,true,,2677,1570,21,0,2
1557923703777,23,200,true,,2677,1577,23,0,1
1557923703800,24,200,true,,2669,1572,24,0,0
1557923703800,45,200,true,,2681,1574,45,0,1
1557923703817,16,200,true,,2673,1571,16,0,0
1557923703819,41,200,true,,2673,1575,41,0,1
1557923703821,19,200,true,,2669,1573,19,0,0
1557923703844,26,200,true,,2693,1576,26,0,0
1557923703846,24,200,true,,2673,1570,24,0,2
1557923703856,36,200,true,,2677,1573,36,0,1
1557923703866,19,200,true,,2681,1582,19,0,1
1557923703872,27,200,true,,2693,1578,27,0,0
1557923703881,24,200,true,,2661,1567,24,0,0
1557923703889,117,200,true,,2677,1574,117,0,0
1557923703893,20,200,true,,2669,1571,20,0,0
1557923703912,45,200,true,,2697,1571,45,0,0
1557923703918,24,200,true,,2669,1574,24,0,0
1557923703919,29,200,true,,2685,1577,29,0,0
1557923703940,21,200,true,,2677,1573,21,0,1
1557923703964,23,200,true,,2685,1576,22,0,0
1557923703969,56,200,true,,2673,1576,56,0,0
1557923703974,54,200,true,,2685,1576,54,0,0
1557923703986,22,200,true,,2693,1577,22,0,1
1557923703989,19,200,true,,2673,1576,19,0,0
1557923704010,35,200,true,,2669,1571,35,0,0
1557923704011,21,200,true,,2673,1575,21,0,0
1557923704021,34,200,true,,2673,1574,34,0,0
1557923704029,18,200,true,,2681,1578,18,0,1
1557923704030,18,200,true,,2669,1572,18,0,1
1557923704050,20,200,true,,2685,1569,20,0,1
1557923704051,166,200,true,,2673,1577,166,0,0
1557923704057,26,200,true,,2677,1570,26,0,1
1557923704075,22,200,true,,2685,1574,22,0,0
1557923704079,21,200,true,,2661,1573,21,0,1
1557923704100,21,200,true,,2693,1576,21,0,1
1557923704118,42,200,true,,2693,1580,42,0,0
1557923704122,21,200,true,,2685,1574,21,0,0
1557923704128,106,200,true,,2673,1577,106,0,0
1557923704129,77,200,true,,2685,1575,77,0,1
1557923704142,19,200,true,,2681,1574,19,0,0
1557923704156,26,200,true,,2677,1572,26,0,1
1557923704160,17,200,true,,2673,1572,17,0,1
1557923704172,43,200,true,,2689,1574,43,0,2
1557923704177,19,200,true,,2681,1579,19,0,0
1557923704198,25,200,true,,2681,1578,25,0,1
1557923704200,39,200,true,,2669,1576,39,0,1
1557923704217,18,200,true,,2681,1578,18,0,2
1557923704226,25,200,true,,2673,1578,25,0,0
1557923704227,108,200,true,,2677,1574,108,0,0
1557923704247,20,200,true,,2665,1575,20,0,0
1557923704267,19,200,true,,2673,1577,19,0,0
1557923704270,92,200,true,,2689,1578,92,0,1
1557923704281,53,200,true,,2693,1569,53,0,1
1557923704289,71,200,true,,2673,1578,71,0,1
1557923704292,24,200,true,,2673,1573,24,0,0
1557923704295,24,200,true,,2681,1574,24,0,0
1557923704314,21,200,true,,2669,1572,21,0,0
1557923704315,19,200,true,,2677,1571,19,0,0
1557923704327,45,200,true,,2693,1577,45,0,1
1557923704337,47,200,true,,2689,1574,47,0,0
1557923704358,20,200,true,,2685,1571,20,0,0
1557923704368,40,200,true,,2685,1572,40,0,0
1557923704369,55,200,true,,2689,1576,55,0,1
1557923704377,61,200,true,,2681,1572,61,0,1
1557923704386,16,200,true,,2669,1579,16,0,0
1557923704395,36,200,true,,2669,1569,36,0,0
1557923704404,16,200,true,,2669,1576,16,0,0
1557923704408,30,200,true,,2681,1573,30,0,0
1557923704417,48,200,true,,2685,1575,48,0,0
1557923704420,24,200,true,,2677,1573,24,0,0
1557923704423,18,200,true,,2653,1581,18,0,0
1557923704439,18,200,true,,2677,1571,18,0,0
1557923704458,18,200,true,,2681,1571,18,0,0
1557923704468,45,200,true,,2677,1578,45,0,1
1557923704477,59,200,true,,2677,1574,59,0,1
1557923704478,19,200,true,,2673,1580,19,0,0
1557923704481,72,200,true,,2665,1571,72,0,0
1557923704501,22,200,true,,2665,1573,22,0,1
1557923704509,40,200,true,,2689,1572,40,0,1
1557923704526,24,200,true,,2661,1574,24,0,1
1557923704527,17,200,true,,2685,1577,17,0,0
1557923704538,57,200,true,,2681,1576,57,0,1
1557923704557,18,200,true,,2681,1569,18,0,0
1557923704561,33,200,true,,2685,1576,33,0,1
1557923704575,17,200,true,,2685,1574,17,0,1
1557923704591,29,200,true,,2685,1574,29,0,0
1557923704595,68,200,true,,2681,1575,68,0,1
1557923704596,118,200,true,,2693,1576,118,0,1
1557923704617,20,200,true,,2673,1576,20,0,1
1557923704637,19,200,true,,2669,1569,19,0,1
1557923704638,42,200,true,,2673,1572,42,0,0
1557923704658,19,200,true,,2677,1579,19,0,1
1557923704661,69,200,true,,2685,1575,69,0,0
1557923704668,30,200,true,,2681,1576,30,0,0
1557923704681,19,200,true,,2677,1581,19,0,1
1557923704691,115,200,true,,2669,1576,115,0,1
1557923704720,28,200,true,,2669,1575,28,0,1
1557923704731,49,200,true,,2681,1580,49,0,1
1557923704732,73,200,true,,2677,1568,73,0,1
1557923704739,70,200,true,,2689,1576,70,0,0
1557923704761,28,200,true,,2665,1574,28,0,1
1557923704762,22,200,true,,2681,1572,22,0,1
1557923704780,18,200,true,,2681,1576,18,0,1
1557923704784,21,200,true,,2681,1573,21,0,0
1557923704788,67,200,true,,2685,1574,67,0,0
1557923704791,57,200,true,,2685,1569,57,0,0
1557923704807,22,200,true,,2681,1574,22,0,0
1557923704828,20,200,true,,2673,1572,20,0,0
1557923704831,50,200,true,,2681,1578,50,0,1
1557923704837,49,200,true,,2657,1575,49,0,1
1557923704849,57,200,true,,2693,1574,57,0,0
1557923704860,28,200,true,,2673,1569,28,0,0
1557923704882,21,200,true,,2673,1570,21,0,0
1557923704884,55,200,true,,2673,1578,55,0,1
1557923704923,37,200,true,,2689,1574,37,0,0
1557923704928,90,200,true,,2685,1575,90,0,0
1557923704929,79,200,true,,2681,1581,79,0,0
1557923704949,20,200,true,,2685,1574,20,0,2
1557923704988,64,200,true,,2681,1578,64,0,0
1557923705017,134,200,true,,2681,1574,134,0,0
1557923705022,92,200,true,,2689,1574,92,0,1
1557923705029,40,200,true,,2685,1577,40,0,0
1557923705040,17,200,true,,2669,1572,17,0,0
1557923705052,22,200,true,,2669,1576,22,0,0
1557923705067,117,200,true,,2689,1573,117,0,0
1557923705071,30,200,true,,2661,1575,30,0,0
1557923705092,20,200,true,,2681,1575,20,0,0
1557923705103,35,200,true,,2677,1574,35,0,1
1557923705108,55,200,true,,2677,1577,55,0,1
1557923705117,98,200,true,,2689,1572,98,0,0
1557923705131,38,200,true,,2681,1577,38,0,1
1557923705138,20,200,true,,2677,1572,20,0,0
1557923705140,31,200,true,,2681,1575,31,0,0
1557923705149,45,200,true,,2685,1572,45,0,0
1557923705150,18,200,true,,2681,1576,18,0,1
1557923705160,21,200,true,,2689,1571,21,0,0
1557923705163,22,200,true,,2689,1572,22,0,0
1557923705178,28,200,true,,2681,1568,28,0,0
1557923705186,22,200,true,,2685,1581,22,0,1
1557923705190,39,200,true,,2681,1575,39,0,1
1557923705211,20,200,true,,2673,1573,20,0,1
1557923705212,25,200,true,,2677,1574,25,0,0
1557923705219,58,200,true,,2689,1571,58,0,0
1557923705238,19,200,true,,2665,1574,19,0,1
1557923705256,77,200,true,,2677,1578,77,0,0
1557923705257,17,200,true,,2681,1573,17,0,0
1557923705269,56,200,true,,2681,1573,56,0,0
1557923705280,68,200,true,,2681,1574,68,0,1
1557923705299,18,200,true,,2677,1578,18,0,0
1557923705319,18,200,true,,2697,1570,18,0,0
1557923705320,50,200,true,,2665,1569,50,0,0
1557923705356,99,200,true,,2677,1569,99,0,1
1557923705371,50,200,true,,2673,1575,50,0,1
1557923705393,21,200,true,,2689,1571,21,0,0
1557923705400,79,200,true,,2673,1576,79,0,1
1557923705407,148,200,true,,2685,1574,148,0,0
1557923705411,54,200,true,,2669,1570,54,0,1
1557923705430,29,200,true,,2685,1573,29,0,0
1557923705436,24,200,true,,2669,1574,24,0,0
1557923705441,47,200,true,,2677,1571,47,0,0
1557923705455,18,200,true,,2697,1575,18,0,0
1557923705471,63,200,true,,2669,1578,63,0,1
1557923705478,36,200,true,,2673,1568,36,0,0
1557923705498,19,200,true,,2681,1575,19,0,0
1557923705510,54,200,true,,2677,1570,54,0,0
1557923705511,39,200,true,,2689,1573,39,0,1
1557923705524,25,200,true,,2685,1572,25,0,1
1557923705535,104,200,true,,2689,1571,104,0,1
1557923705537,25,200,true,,2665,1569,25,0,1
1557923705557,19,200,true,,2669,1578,19,0,0
1557923705568,57,200,true,,2669,1575,57,0,1
1557923705589,53,200,true,,2689,1576,53,0,1
1557923705610,52,200,true,,2673,1578,52,0,0
1557923705620,51,200,true,,2669,1576,51,0,1
1557923705632,42,200,true,,2677,1573,42,0,0
1557923705634,109,200,true,,2685,1577,109,0,0
1557923705662,29,200,true,,2677,1581,29,0,0
1557923705678,57,200,true,,2685,1576,57,0,1
1557923705681,17,200,true,,2689,1574,17,0,0
1557923705688,77,200,true,,2677,1574,77,0,1
1557923705699,20,200,true,,2677,1572,20,0,1
1557923705706,17,200,true,,2677,1577,17,0,0
1557923705712,77,200,true,,2677,1572,77,0,0
1557923705728,46,200,true,,2677,1577,46,0,0
1557923705754,24,200,true,,2681,1578,24,0,0
1557923705772,17,200,true,,2677,1571,17,0,0
1557923705775,75,200,true,,2677,1575,75,0,1
1557923705792,85,200,true,,2677,1577,85,0,1
1557923705797,84,200,true,,2693,1578,84,0,0
1557923705815,17,200,true,,2677,1581,17,0,0
1557923705817,44,200,true,,2669,1576,44,0,1
1557923705830,54,200,true,,2677,1574,54,0,0
1557923705877,84,200,true,,2677,1574,84,0,1
1557923705888,72,200,true,,2673,1570,72,0,1
1557923705910,32,200,true,,2685,1573,32,0,1
1557923705918,87,200,true,,2685,1574,87,0,0
1557923705939,50,200,true,,2689,1576,50,0,1
1557923705940,21,200,true,,2673,1576,21,0,0
1557923705957,45,200,true,,2665,1572,45,0,0
1557923705962,20,200,true,,2689,1575,20,0,0
1557923705973,155,200,true,,2681,1578,155,0,1
1557923705989,31,200,true,,2665,1572,31,0,0
1557923705998,24,200,true,,2677,1571,24,0,1
1557923706008,18,200,true,,2677,1574,18,0,0
1557923706021,22,200,true,,2689,1578,22,0,0
1557923706037,96,200,true,,2681,1575,96,0,1
1557923706060,38,200,true,,2669,1578,38,0,1
1557923706061,20,200,true,,2673,1570,20,0,0
1557923706070,61,200,true,,2681,1579,61,0,0
1557923706075,112,200,true,,2673,1577,112,0,0
1557923706100,29,200,true,,2673,1572,29,0,0
1557923706117,41,200,true,,2677,1573,41,0,1
1557923706120,19,200,true,,2677,1574,19,0,0
1557923706129,66,200,true,,2689,1578,66,0,0
1557923706161,40,200,true,,2689,1574,40,0,1
1557923706180,19,200,true,,2677,1576,19,0,1
1557923706188,70,200,true,,2681,1580,70,0,1
1557923706192,130,200,true,,2681,1573,130,0,1
1557923706230,41,200,true,,2681,1579,41,0,1
1557923706240,47,200,true,,2669,1579,47,0,0
1557923706241,111,200,true,,2669,1573,111,0,1
1557923706260,18,200,true,,2677,1571,18,0,1
1557923706271,40,200,true,,2677,1578,40,0,1
1557923706282,21,200,true,,2677,1580,21,0,0
1557923706290,18,200,true,,2673,1573,18,0,1
1557923706317,136,200,true,,2685,1577,136,0,0
1557923706323,32,200,true,,2685,1571,32,0,0
1557923706335,17,200,true,,2673,1574,17,0,0
1557923706338,96,200,true,,2685,1574,96,0,0
1557923706360,24,200,true,,2681,1576,24,0,0
1557923706381,42,200,true,,2669,1575,42,0,1
1557923706382,21,200,true,,2677,1575,21,0,0
1557923706419,95,200,true,,2665,1570,95,0,0
1557923706439,19,200,true,,2669,1577,19,0,0
1557923706450,67,200,true,,2681,1575,67,0,0
1557923706488,205,200,true,,2669,1571,205,0,0
1557923706537,155,200,true,,2677,1573,155,0,0
1557923706540,89,200,true,,2693,1571,89,0,0
1557923706553,113,200,true,,2673,1571,113,0,0
1557923706555,17,200,true,,2681,1576,17,0,0
1557923706570,81,200,true,,2689,1581,81,0,0
1557923706579,25,200,true,,2681,1572,25,0,0
1557923706584,2902,200,true,,2665,1571,2902,0,1
1557923706593,37,200,true,,2665,1569,37,0,1
1557923706603,18,200,true,,2665,1570,18,0,0
1557923706613,19,200,true,,2681,1575,19,0,0
1557923706631,90,200,true,,2685,1572,90,0,0
1557923706651,19,200,true,,2693,1573,19,0,0
1557923706656,42,200,true,,2681,1577,42,0,1
1557923706676,24,200,true,,2677,1574,24,0,1
1557923706679,22,200,true,,2685,1573,22,0,1
1557923706697,17,200,true,,2673,1575,17,0,0
1557923706700,96,200,true,,2677,1579,96,0,1
1557923706707,136,200,true,,2673,1575,136,0,1
1557923706724,144,200,true,,2689,1572,144,0,0
1557923706732,55,200,true,,2677,1570,55,0,1
1557923706733,35,200,true,,2681,1572,35,0,1
1557923706754,20,200,true,,2677,1577,20,0,1
1557923706775,42,200,true,,2657,1572,42,0,2
1557923706778,23,200,true,,2693,1577,23,0,1
1557923706791,90,200,true,,2685,1580,90,0,0
1557923706831,106,200,true,,2673,1576,106,0,0
1557923706837,55,200,true,,2673,1570,55,0,0
1557923706878,46,200,true,,2657,1576,46,0,1
1557923706902,194,200,true,,2677,1576,194,0,0
1557923706931,93,200,true,,2677,1574,93,0,0
1557923706957,78,200,true,,2689,1567,78,0,0
1557923706971,179,200,true,,2681,1570,179,0,0
1557923706977,201,200,true,,2677,1574,201,0,0
1557923707036,78,200,true,,2681,1575,78,0,0
1557923707041,138,200,true,,2677,1573,138,0,0
1557923707048,116,200,true,,2681,1578,116,0,1
1557923707060,88,200,true,,2685,1574,88,0,0
1557923707089,111,200,true,,2685,1574,111,0,0
1557923707111,74,200,true,,2689,1578,74,0,0
1557923707115,54,200,true,,2677,1576,54,0,1
1557923707163,121,200,true,,2677,1574,121,0,1
1557923707168,78,200,true,,2669,1574,78,0,0
1557923707211,95,200,true,,2673,1579,95,0,1
1557923707216,104,200,true,,2677,1571,104,0,1
1557923707250,86,200,true,,2693,1573,86,0,0
1557923707260,211,200,true,,2689,1577,211,0,1
1557923707271,102,200,true,,2685,1571,102,0,0
1557923707298,86,200,true,,2693,1571,86,0,1
1557923707310,93,200,true,,2673,1574,93,0,1
1557923707318,46,200,true,,2681,1575,46,0,1
1557923707319,58,200,true,,2669,1576,58,0,0
1557923707369,70,200,true,,2689,1574,70,0,0
1557923707384,133,200,true,,2669,1578,133,0,0
1557923707410,90,200,true,,2677,1572,90,0,1
1557923707419,108,200,true,,2681,1575,108,0,0
1557923707430,60,200,true,,2685,1572,60,0,1
1557923707455,136,200,true,,2681,1567,136,0,0
1557923707469,49,200,true,,2685,1573,49,0,0
1557923707480,95,200,true,,2677,1571,95,0,0
