timeStamp,elapsed,responseCode,success,failureMessage,bytes,sentBytes,Latency,IdleTime,Connect
1557924857147,24,200,true,,2669,1574,24,0,1
1557924857147,150,200,true,,2677,1583,150,0,0
1557924857165,118,200,true,,2677,1570,118,0,1
1557924857167,114,200,true,,2669,1574,114,0,1
1557924857170,22,200,true,,2657,1574,22,0,1
1557924857200,29,200,true,,2685,1576,29,0,0
1557924857218,18,200,true,,2681,1578,18,0,1
1557924857239,20,200,true,,2673,1574,20,0,1
1557924857247,79,200,true,,2669,1571,79,0,1
1557924857251,119,200,true,,2681,1568,119,0,0
1557924857271,23,200,true,,2681,1576,23,0,0
1557924857290,141,200,true,,2685,1575,141,0,0
1557924857291,19,200,true,,2677,1567,19,0,0
1557924857312,20,200,true,,2681,1575,20,0,0
1557924857335,22,200,true,,2677,1573,22,0,1
1557924857346,181,200,true,,2673,1567,181,0,1
1557924857365,19,200,true,,2685,1572,19,0,1
1557924857367,115,200,true,,2669,1579,115,0,0
1557924857406,38,200,true,,2669,1570,38,0,1
1557924857411,171,200,true,,2673,1572,171,0,1
1557924857429,17,200,true,,2677,1576,17,0,1
1557924857467,37,200,true,,2669,1571,37,0,0
1557924857487,19,200,true,,2685,1575,19,0,1
1557924857506,18,200,true,,2681,1573,18,0,0
1557924857527,161,200,true,,2669,1574,161,0,0
1557924857547,256,200,true,,2689,1574,256,0,1
1557924857565,17,200,true,,2677,1579,17,0,0
1557924857589,23,200,true,,2669,1574,23,0,0
1557924857608,18,200,true,,2681,1575,18,0,0
1557924857624,288,200,true,,2681,1570,288,0,0
1557924857628,19,200,true,,2685,1576,19,0,0
1557924857633,226,200,true,,2677,1571,226,0,0
1557924857652,18,200,true,,2681,1576,18,0,0
1557924857667,138,200,true,,2681,1574,138,0,0
1557924857686,18,200,true,,2669,1574,18,0,1
1557924857687,180,200,true,,2681,1577,180,0,0
1557924857710,23,200,true,,2677,1576,23,0,1
1557924857730,19,200,true,,2673,1572,19,0,1
1557924857751,63,200,true,,2673,1576,63,0,1
1557924857753,22,200,true,,2657,1575,22,0,1
1557924857764,135,200,true,,2673,1570,135,0,0
1557924857775,21,200,true,,2677,1572,21,0,1
1557924857794,18,200,true,,2673,1576,18,0,0
1557924857811,186,200,true,,2677,1574,186,0,0
1557924857815,20,200,true,,2677,1571,20,0,1
1557924857832,20,200,true,,2681,1574,20,0,1
1557924857845,192,200,true,,2689,1572,192,0,0
1557924857846,95,200,true,,2669,1574,95,0,1
1557924857851,18,200,true,,2669,1572,18,0,1
1557924857868,21,200,true,,2685,1572,21,0,1
1557924857869,23,200,true,,2677,1575,23,0,1
1557924857887,18,200,true,,2681,1572,18,0,1
1557924857889,124,200,true,,2685,1573,124,0,1
1557924857911,95,200,true,,2685,1573,95,0,0
1557924857936,24,200,true,,2677,1574,24,0,0
1557924858045,175,200,true,,2689,1568,175,0,0
1557924858069,181,200,true,,2685,1574,181,0,1
1557924858166,314,200,true,,2673,1578,314,0,0
1557924858172,235,200,true,,2681,1574,235,0,1
1557924858268,221,200,true,,2685,1575,221,0,0
1557924858327,154,200,true,,2681,1568,154,0,0
1557924858368,298,200,true,,2681,1581,298,0,0
1557924858412,245,200,true,,2665,1574,245,0,1
1557924858505,236,200,true,,2673,1581,236,0,0
1557924858513,144,200,true,,2673,1578,144,0,1
1557924858533,120,200,true,,2685,1571,120,0,1
1557924858544,215,200,true,,2689,1579,215,0,0
1557924858626,92,200,true,,2681,1565,92,0,0
1557924858673,128,200,true,,2681,1574,128,0,0
1557924858707,200,200,true,,2665,1572,200,0,0
1557924858724,97,200,true,,2673,1576,97,0,0
1557924858725,211,200,true,,2677,1571,211,0,0
1557924858787,61,200,true,,2673,1575,61,0,0
1557924858788,80,200,true,,2665,1571,80,0,1
1557924858810,136,200,true,,2669,1575,136,0,0
1557924858846,121,200,true,,2697,1570,121,0,1
1557924858870,82,200,true,,2681,1574,82,0,0
1557924858892,103,200,true,,2685,1578,103,0,1
1557924858932,121,200,true,,2677,1573,121,0,0
1557924858944,96,200,true,,2689,1573,96,0,0
1557924858987,94,200,true,,2689,1577,94,0,0
1557924859009,138,200,true,,2677,1573,138,0,0
1557924859033,88,200,true,,2673,1576,88,0,0
1557924859046,113,200,true,,2665,1572,113,0,0
1557924859088,99,200,true,,2677,1575,99,0,0
1557924859093,46,200,true,,2673,1574,46,0,0
1557924859108,98,200,true,,2685,1570,98,0,0
1557924859171,77,200,true,,2681,1575,77,0,0
1557924859188,99,200,true,,2681,1569,99,0,0
1557924859208,174,200,true,,2681,1570,174,0,0
1557924859229,120,200,true,,2677,1575,120,0,1
1557924859269,80,200,true,,2689,1573,80,0,1
1557924859307,98,200,true,,2677,1578,98,0,0
1557924859349,119,200,true,,2685,1575,119,0,0
1557924859391,219,200,true,,2673,1574,219,0,1
1557924859425,117,200,true,,2681,1576,117,0,1
1557924859450,100,200,true,,2665,1570,100,0,0
1557924859486,60,200,true,,2685,1573,60,0,1
1557924859505,235,200,true,,2677,1574,235,0,0
1557924859570,119,200,true,,2669,1574,119,0,0
1557924859572,180,200,true,,2673,1579,180,0,1
1557924859587,81,200,true,,2665,1575,81,0,0
1557924859625,138,200,true,,2681,1576,138,0,1
1557924859629,58,200,true,,2685,1574,58,0,2
1557924859633,60,200,true,,2677,1570,60,0,0
1557924859646,58,200,true,,2677,1580,58,0,0
1557924859687,53,200,true,,2677,1576,53,0,0
1557924859689,59,200,true,,2685,1575,59,0,0
1557924859708,61,200,true,,2681,1577,61,0,1
1557924859727,37,200,true,,2673,1573,37,0,1
1557924859750,123,200,true,,2677,1574,123,0,0
1557924859788,100,200,true,,2685,1578,100,0,0
1557924859811,60,200,true,,2669,1575,60,0,1
1557924859829,39,200,true,,2681,1571,39,0,0
1557924859847,17,200,true,,2669,1572,17,0,0
1557924859865,137,200,true,,2685,1572,137,0,3
1557924859886,177,200,true,,2689,1575,177,0,0
1557924859890,42,200,true,,2681,1576,42,0,1
1557924859891,25,200,true,,2681,1574,25,0,0
1557924859891,79,200,true,,2681,1570,79,0,1
1557924859914,21,200,true,,2665,1568,21,0,1
1557924859931,38,200,true,,2677,1578,37,0,0
1557924859948,33,200,true,,2681,1571,33,0,1
1557924859950,18,200,true,,2677,1572,18,0,0
1557924859966,74,200,true,,2681,1575,74,0,1
1557924859972,85,200,true,,2669,1573,85,0,1
1557924859990,41,200,true,,2661,1575,41,0,0
1557924860011,20,200,true,,2681,1575,20,0,0
1557924860024,56,200,true,,2673,1575,56,0,0
1557924860032,59,200,true,,2681,1572,59,0,0
1557924860048,97,200,true,,2681,1573,97,0,0
1557924860066,33,200,true,,2701,1573,33,0,0
1557924860068,19,200,true,,2681,1576,19,0,1
1557924860073,48,200,true,,2681,1573,48,0,0
1557924860093,19,200,true,,2677,1567,19,0,0
1557924860110,41,200,true,,2681,1575,41,0,1
1557924860112,45,200,true,,2677,1578,45,0,1
1557924860113,19,200,true,,2685,1578,19,0,0
1557924860131,20,200,true,,2677,1578,20,0,0
1557924860167,155,200,true,,2681,1582,155,0,0
1557924860168,36,200,true,,2685,1571,36,0,0
1557924860170,57,200,true,,2673,1574,57,0,1
1557924860172,58,200,true,,2677,1576,58,0,0
1557924860192,21,200,true,,2677,1573,21,0,0
1557924860207,37,200,true,,2665,1569,37,0,1
1557924860210,17,200,true,,2677,1574,17,0,0
1557924860211,38,200,true,,2677,1578,38,0,1
1557924860215,47,200,true,,2677,1573,47,0,2
1557924860228,20,200,true,,2677,1574,20,0,1
1557924860267,51,200,true,,2685,1577,51,0,1
1557924860269,39,200,true,,2673,1574,39,0,0
1557924860288,18,200,true,,2681,1573,18,0,0
1557924860304,92,200,true,,2681,1574,92,0,1
1557924860305,94,200,true,,2677,1576,94,0,1
1557924860309,41,200,true,,2661,1575,41,0,0
1557924860330,20,200,true,,2665,1573,20,0,0
1557924860352,63,200,true,,2681,1573,63,0,1
1557924860354,22,200,true,,2685,1573,22,0,1
1557924860366,61,200,true,,2677,1581,61,0,1
1557924860369,63,200,true,,2681,1569,63,0,1
1557924860388,18,200,true,,2689,1576,18,0,0
1557924860395,40,200,true,,2673,1575,40,0,0
1557924860405,38,200,true,,2669,1576,38,0,0
1557924860407,18,200,true,,2685,1574,18,0,0
1557924860414,18,200,true,,2677,1573,18,0,1
1557924860431,23,200,true,,2685,1576,23,0,1
1557924860446,31,200,true,,2685,1578,31,0,0
1557924860447,94,200,true,,2661,1573,94,0,0
1557924860466,17,200,true,,2681,1571,17,0,0
1557924860467,19,200,true,,2681,1575,19,0,0
1557924860487,55,200,true,,2669,1570,55,0,1
1557924860491,85,200,true,,2681,1574,85,0,0
1557924860506,39,200,true,,2693,1572,39,0,1
1557924860511,19,200,true,,2681,1574,19,0,0
1557924860512,44,200,true,,2689,1577,44,0,0
1557924860531,43,200,true,,2685,1571,43,0,0
1557924860547,34,200,true,,2673,1576,34,0,0
1557924860548,37,200,true,,2673,1575,37,0,2
1557924860559,52,200,true,,2669,1580,52,0,1
1557924860569,20,200,true,,2677,1575,19,0,1
1557924860587,27,200,true,,2681,1578,27,0,0
1557924860588,18,200,true,,2681,1572,18,0,0
1557924860607,18,200,true,,2677,1572,18,0,0
1557924860612,80,200,true,,2669,1577,80,0,0
1557924860613,64,200,true,,2677,1570,64,0,1
1557924860625,36,200,true,,2685,1575,36,0,1
1557924860633,19,200,true,,2673,1574,19,0,0
1557924860686,72,200,true,,2685,1576,72,0,1
1557924860711,24,200,true,,2689,1572,24,0,0
1557924860713,87,200,true,,2673,1577,87,0,0
1557924860727,119,200,true,,2673,1575,119,0,0
1557924860747,19,200,true,,2677,1573,19,0,1
1557924860763,2873,200,true,,2665,1574,2873,0,1
1557924860765,17,200,true,,2685,1574,17,0,0
1557924860807,173,200,true,,2681,1575,173,0,0
1557924860827,113,200,true,,2681,1576,113,0,0
1557924860866,99,200,true,,2677,1575,99,0,0
1557924860899,135,200,true,,2685,1573,135,0,0
1557924860909,100,200,true,,2673,1576,100,0,0
1557924860930,218,200,true,,2673,1576,218,0,1
1557924860945,117,200,true,,2677,1576,117,0,0
1557924860968,101,200,true,,2677,1568,101,0,1
1557924860968,68,200,true,,2677,1573,68,0,1
1557924860973,42,200,true,,2677,1569,42,0,1
1557924861031,62,200,true,,2689,1575,62,0,1
1557924861038,128,200,true,,2685,1569,128,0,0
1557924861046,100,200,true,,2697,1571,100,0,1
1557924861047,73,200,true,,2681,1578,73,0,0
1557924861067,96,200,true,,2681,1571,96,0,0
1557924861093,46,200,true,,2677,1578,46,0,1
1557924861110,42,200,true,,2677,1577,42,0,1
1557924861113,19,200,true,,2677,1576,19,0,0
1557924861130,19,200,true,,2685,1575,18,0,0
1557924861144,105,200,true,,2677,1570,105,0,0
1557924861148,100,200,true,,2657,1571,100,0,0
1557924861149,35,200,true,,2685,1575,35,0,0
1557924861157,125,200,true,,2677,1577,125,0,0
1557924861186,36,200,true,,2677,1572,36,0,0
1557924861190,41,200,true,,2677,1572,41,0,1
1557924861192,34,200,true,,2677,1573,34,0,1
1557924861209,18,200,true,,2673,1576,18,0,1
1557924861210,17,200,true,,2685,1577,17,0,0
1557924861230,20,200,true,,2677,1570,20,0,1
1557924861232,45,200,true,,2689,1576,45,0,1
1557924861234,23,200,true,,2685,1574,23,0,1
1557924861262,27,200,true,,2685,1572,27,0,1
1557924861263,30,200,true,,2673,1573,30,0,0
1557924861273,42,200,true,,2681,1573,42,0,0
1557924861278,132,200,true,,2669,1576,132,0,0
1557924861289,26,200,true,,2685,1577,26,0,2
1557924861293,19,200,true,,2673,1576,19,0,1
1557924861307,177,200,true,,2681,1575,177,0,1
1557924861308,18,200,true,,2669,1577,18,0,0
1557924861312,33,200,true,,2673,1567,33,0,0
1557924861332,19,200,true,,2673,1568,19,0,0
1557924861332,24,200,true,,2689,1573,24,0,0
1557924861345,36,200,true,,2677,1574,36,0,0
1557924861349,55,200,true,,2685,1575,55,0,1
1557924861352,18,200,true,,2677,1570,18,0,0
1557924861378,25,200,true,,2669,1579,25,0,0
1557924861381,116,200,true,,2669,1579,116,0,0
1557924861388,55,200,true,,2681,1578,55,0,1
1557924861390,44,200,true,,2673,1581,44,0,1
1557924861390,40,200,true,,2685,1573,40,0,0
1557924861397,18,200,true,,2685,1575,18,0,0
1557924861410,18,200,true,,2685,1573,18,0,0
1557924861413,22,200,true,,2681,1573,22,0,1
1557924861416,18,200,true,,2685,1571,18,0,0
1557924861427,45,200,true,,2673,1576,45,0,0
1557924861448,20,200,true,,2677,1569,20,0,0
1557924861451,34,200,true,,2685,1575,34,0,0
1557924861454,43,200,true,,2681,1574,43,0,0
1557924861468,19,200,true,,2677,1576,19,0,0
1557924861469,55,200,true,,2673,1575,55,0,0
1557924861474,19,200,true,,2685,1576,19,0,0
1557924861484,32,200,true,,2685,1565,32,0,3
1557924861493,18,200,true,,2677,1575,18,0,0
1557924861494,24,200,true,,2673,1572,24,0,1
1557924861496,26,200,true,,2677,1577,26,0,1
1557924861497,108,200,true,,2673,1581,108,0,0
1557924861510,25,200,true,,2681,1580,25,0,0
1557924861512,17,200,true,,2685,1574,17,0,1
1557924861531,18,200,true,,2689,1572,18,0,1
1557924861545,34,200,true,,2689,1580,34,0,0
1557924861545,47,200,true,,2685,1578,47,0,0
1557924861568,22,200,true,,2681,1577,22,0,1
1557924861576,82,200,true,,2673,1574,82,0,1
1557924861586,39,200,true,,2681,1575,39,0,1
1557924861592,60,200,true,,2681,1575,60,0,0
1557924861625,48,200,true,,2685,1574,48,0,1
1557924861631,43,200,true,,2681,1571,43,0,0
1557924861639,46,200,true,,2673,1574,46,0,0
1557924861665,39,200,true,,2681,1579,39,0,0
1557924861670,30,200,true,,2673,1572,30,0,1
1557924861686,20,200,true,,2673,1573,20,0,1
1557924861691,59,200,true,,2685,1576,59,0,0
1557924861716,147,200,true,,2685,1576,147,0,1
1557924861725,54,200,true,,2681,1573,54,0,0
1557924861727,35,200,true,,2677,1575,35,0,1
1557924861747,21,200,true,,2677,1576,21,0,0
1557924861774,87,200,true,,2681,1576,87,0,1
1557924861798,23,200,true,,2689,1573,23,0,1
1557924861824,25,200,true,,2681,1578,25,0,0
1557924861827,79,200,true,,2689,1578,79,0,1
1557924861845,128,200,true,,2665,1573,128,0,1
1557924861847,19,200,true,,2673,1575,19,0,0
1557924861878,150,200,true,,2689,1573,150,0,1
1557924861886,60,200,true,,2677,1577,60,0,0
1557924861904,56,200,true,,2677,1572,56,0,0
1557924861908,21,200,true,,2677,1571,21,0,1
1557924861913,67,200,true,,2685,1573,67,0,0
1557924861927,48,200,true,,2673,1573,48,0,0
1557924861966,57,200,true,,2685,1573,57,0,1
1557924861970,65,200,true,,2677,1575,65,0,1
1557924861988,60,200,true,,2677,1570,60,0,1
1557924862013,46,200,true,,2685,1577,46,0,0
1557924862024,53,200,true,,2681,1575,53,0,0
1557924862062,148,200,true,,2673,1575,148,0,0
1557924862073,48,200,true,,2685,1578,48,0,0
1557924862085,96,200,true,,2673,1575,96,0,1
1557924862086,72,200,true,,2673,1573,72,0,0
1557924862111,37,200,true,,2681,1577,37,0,1
1557924862129,17,200,true,,2673,1574,17,0,0
1557924862167,81,200,true,,2681,1579,81,0,0
1557924862171,84,200,true,,2669,1577,84,0,1
1557924862225,52,200,true,,2669,1573,52,0,0
1557924862228,98,200,true,,2681,1570,98,0,0
1557924862233,65,200,true,,2681,1567,65,0,1
1557924862239,175,200,true,,2677,1574,175,0,0
1557924862313,87,200,true,,2685,1572,87,0,1
1557924862326,92,200,true,,2677,1580,92,0,0
1557924862335,106,200,true,,2681,1571,106,0,0
1557924862354,40,200,true,,2685,1576,40,0,1
1557924862373,18,200,true,,2677,1570,18,0,0
1557924862385,49,200,true,,2681,1576,49,0,1
1557924862386,146,200,true,,2677,1576,146,0,0
1557924862392,18,200,true,,2681,1574,18,0,1
1557924862485,99,200,true,,2673,1567,99,0,1
1557924862489,102,200,true,,2689,1576,102,0,1
1557924862510,117,200,true,,2661,1574,117,0,1
1557924862528,38,200,true,,2669,1571,38,0,0
1557924862549,20,200,true,,2681,1575,20,0,0
1557924862567,17,200,true,,2677,1577,17,0,0
1557924862573,61,200,true,,2681,1575,61,0,0
1557924862588,102,200,true,,2689,1571,102,0,1
1557924862593,25,200,true,,2689,1575,25,0,0
1557924862606,32,200,true,,2673,1574,32,0,0
1557924862613,19,200,true,,2665,1576,19,0,0
1557924862633,19,200,true,,2677,1576,19,0,0
1557924862636,309,200,true,,2677,1575,309,0,0
1557924862645,38,200,true,,2677,1572,38,0,0
1557924862655,18,200,true,,2685,1573,18,0,1
1557924862666,20,200,true,,2677,1576,20,0,0
1557924862685,29,200,true,,2681,1574,29,0,0
1557924862690,23,200,true,,2693,1576,23,0,0
1557924862706,117,200,true,,2673,1576,117,0,0
1557924862709,23,200,true,,2693,1575,23,0,2
1557924862729,21,200,true,,2689,1576,21,0,0
1557924862731,40,200,true,,2673,1572,40,0,1
1557924862750,20,200,true,,2673,1576,20,0,1
1557924862751,19,200,true,,2677,1580,19,0,0
1557924862757,123,200,true,,2677,1577,123,0,0
1557924862775,17,200,true,,2657,1574,17,0,0
1557924862804,53,200,true,,2681,1571,53,0,1
1557924862812,36,200,true,,2681,1577,36,0,0
1557924862824,19,200,true,,2673,1573,19,0,1
1557924862825,115,200,true,,2677,1577,115,0,0
1557924862847,21,200,true,,2685,1576,21,0,0
1557924862850,24,200,true,,2681,1570,24,0,1
1557924862867,19,200,true,,2681,1578,19,0,1
1557924862871,20,200,true,,2689,1572,20,0,1
1557924862891,19,200,true,,2681,1571,19,0,0
1557924862914,22,200,true,,2673,1578,22,0,1
1557924862930,62,200,true,,2685,1577,62,0,0
1557924862934,19,200,true,,2697,1577,19,0,1
1557924862939,187,200,true,,2681,1577,187,0,1
1557924862945,132,200,true,,2665,1579,132,0,1
1557924862973,27,200,true,,2681,1568,27,0,1
1557924862988,48,200,true,,2673,1568,48,0,1
1557924862994,20,200,true,,2701,1572,20,0,0
1557924863004,69,200,true,,2673,1572,69,0,0
1557924863029,41,200,true,,2681,1577,41,0,1
1557924863057,126,200,true,,2673,1576,126,0,0
1557924863065,70,200,true,,2689,1573,70,0,0
1557924863070,65,200,true,,2669,1569,65,0,1
1557924863106,40,200,true,,2669,1576,40,0,1
1557924863120,90,200,true,,2673,1577,90,0,0
1557924863124,17,200,true,,2669,1571,17,0,1
1557924863130,72,200,true,,2689,1576,72,0,1
1557924863143,18,200,true,,2673,1571,18,0,0
1557924863168,37,200,true,,2677,1577,37,0,2
1557924863173,51,200,true,,2681,1576,51,0,0
1557924863179,108,200,true,,2673,1568,108,0,0
1557924863185,41,200,true,,2673,1573,41,0,0
1557924863192,18,200,true,,2685,1578,18,0,0
1557924863216,23,200,true,,2677,1578,23,0,0
1557924863236,19,200,true,,2681,1570,19,0,1
1557924863267,30,200,true,,2685,1576,30,0,0
1557924863275,95,200,true,,2677,1576,95,0,0
1557924863278,109,200,true,,2689,1570,109,0,0
1557924863295,19,200,true,,2681,1574,19,0,1
1557924863347,51,200,true,,2689,1570,51,0,0
1557924863371,185,200,true,,2677,1574,185,0,0
1557924863378,110,200,true,,2681,1575,110,0,0
1557924863465,186,200,true,,2681,1574,186,0,0
1557924863486,138,200,true,,2685,1570,138,0,1
1557924863490,111,200,true,,2677,1571,111,0,0
1557924863496,124,200,true,,2677,1573,124,0,0
1557924863546,80,200,true,,2677,1574,80,0,0
1557924863566,69,200,true,,2685,1569,69,0,0
1557924863574,83,200,true,,2685,1573,83,0,1
1557924863625,78,200,true,,2681,1574,78,0,1
1557924863627,52,200,true,,2685,1578,52,0,0
1557924863649,22,200,true,,2677,1575,22,0,0
1557924863669,19,200,true,,2677,1570,19,0,1
1557924863675,188,200,true,,2681,1576,188,0,0
1557924863714,147,200,true,,2677,1582,147,0,0
1557924863748,120,200,true,,2673,1572,120,0,0
1557924863778,102,200,true,,2681,1576,102,0,1
1557924863833,118,200,true,,2681,1574,118,0,1
1557924863847,98,200,true,,2681,1575,98,0,0
1557924863886,216,200,true,,2681,1576,216,0,0
1557924863896,117,200,true,,2673,1573,117,0,0
1557924863928,80,200,true,,2673,1574,80,0,0
1557924863957,70,200,true,,2681,1575,70,0,0
1557924863967,70,200,true,,2681,1573,70,0,1
1557924863972,138,200,true,,2697,1578,138,0,1
1557924864034,76,200,true,,2677,1578,76,0,0
1557924864059,86,200,true,,2677,1577,86,0,0
1557924864064,135,200,true,,2677,1575,135,0,0
1557924864068,100,200,true,,2689,1572,100,0,1
1557924864127,62,200,true,,2673,1572,62,0,0
1557924864137,68,200,true,,2689,1567,68,0,0
1557924864153,118,200,true,,2685,1571,118,0,1
1557924864168,108,200,true,,2677,1575,108,0,0
1557924864196,68,200,true,,2685,1574,68,0,0
1557924864230,92,200,true,,2673,1568,92,0,1
1557924864244,90,200,true,,2685,1582,90,0,0
1557924864252,21,200,true,,2681,1577,21,0,0
1557924864268,99,200,true,,2677,1572,99,0,1
1557924864272,19,200,true,,2653,1570,19,0,1
1557924864278,81,200,true,,2681,1575,81,0,1
1557924864293,20,200,true,,2689,1574,20,0,0
1557924864306,61,200,true,,2665,1578,61,0,1
1557924864338,69,200,true,,2685,1574,69,0,0
1557924864371,92,200,true,,2685,1576,92,0,0
1557924864396,57,200,true,,2693,1576,57,0,0
1557924864423,26,200,true,,2677,1577,26,0,0
1557924864426,132,200,true,,2677,1575,132,0,0
1557924864427,120,200,true,,2677,1570,120,0,1
1557924864447,19,200,true,,2681,1571,19,0,1
1557924864472,100,200,true,,2685,1573,100,0,0
1557924864478,30,200,true,,2693,1573,30,0,0
1557924864495,2997,200,true,,2689,1572,2997,0,0
1557924864499,20,200,true,,2685,1575,20,0,0
1557924864506,78,200,true,,2669,1572,78,0,1
1557924864526,19,200,true,,2677,1575,19,0,1
1557924864531,58,200,true,,2669,1579,58,0,1
1557924864558,58,200,true,,2669,1573,58,0,0
1557924864567,143,200,true,,2677,1569,143,0,1
1557924864586,90,200,true,,2685,1580,90,0,0
1557924864587,19,200,true,,2685,1573,19,0,0
1557924864657,69,200,true,,2677,1571,69,0,1
1557924864671,144,200,true,,2689,1575,144,0,0
1557924864674,142,200,true,,2669,1572,142,0,0
1557924864685,126,200,true,,2681,1572,126,0,1
1557924864710,38,200,true,,2681,1575,38,0,1
1557924864719,33,200,true,,2673,1580,33,0,0
1557924864765,178,200,true,,2677,1571,178,0,1
1557924864776,65,200,true,,2677,1576,65,0,0
1557924864795,120,200,true,,2681,1577,120,0,0
1557924864799,33,200,true,,2665,1578,33,0,0
1557924864810,152,200,true,,2681,1573,152,0,0
1557924864824,104,200,true,,2673,1572,104,0,0
1557924864851,51,200,true,,2685,1565,51,0,0
1557924864860,35,200,true,,2685,1572,35,0,2
1557924864866,89,200,true,,2685,1576,89,0,0
1557924864873,21,200,true,,2673,1583,21,0,1
1557924864886,19,200,true,,2673,1570,19,0,0
1557924864903,29,200,true,,2677,1576,29,0,1
1557924864914,118,200,true,,2677,1579,118,0,0
1557924864918,31,200,true,,2677,1574,31,0,1
1557924864924,113,200,true,,2685,1578,113,0,0
1557924864927,66,200,true,,2673,1574,66,0,1
1557924864947,20,200,true,,2669,1576,20,0,1
1557924864950,25,200,true,,2689,1577,25,0,0
1557924864971,23,200,true,,2657,1568,23,0,0
1557924864992,20,200,true,,2693,1571,20,0,0
1557924865012,19,200,true,,2681,1573,19,0,1
1557924865025,110,200,true,,2681,1575,110,0,1
1557924865026,107,200,true,,2681,1574,107,0,0
1557924865033,129,200,true,,2685,1570,129,0,0
1557924865037,23,200,true,,2705,1577,23,0,0
1557924865041,90,200,true,,2681,1573,90,0,1
1557924865059,21,200,true,,2681,1573,21,0,1
1557924865067,33,200,true,,2673,1572,33,0,1
1557924865086,18,200,true,,2677,1584,18,0,0
1557924865105,18,200,true,,2689,1570,18,0,0
1557924865108,66,200,true,,2681,1575,66,0,1
1557924865111,51,200,true,,2697,1572,51,0,0
1557924865126,20,200,true,,2669,1574,20,0,1
1557924865130,18,200,true,,2685,1573,18,0,0
1557924865133,23,200,true,,2673,1576,23,0,0
1557924865146,19,200,true,,2669,1572,19,0,0
1557924865149,18,200,true,,2681,1574,18,0,0
1557924865152,18,200,true,,2665,1573,18,0,0
1557924865153,127,200,true,,2673,1570,127,0,1
1557924865168,19,200,true,,2685,1575,19,0,1
1557924865188,19,200,true,,2685,1570,19,0,0
1557924865196,169,200,true,,2673,1572,169,0,1
1557924865207,53,200,true,,2677,1574,53,0,0
1557924865227,74,200,true,,2673,1577,74,0,1
1557924865228,20,200,true,,2677,1572,20,0,0
1557924865254,25,200,true,,2677,1573,25,0,0
1557924865266,38,200,true,,2693,1575,38,0,1
1557924865272,125,200,true,,2677,1574,125,0,1
1557924865274,19,200,true,,2685,1574,19,0,0
1557924865287,90,200,true,,2673,1575,90,0,1
1557924865291,18,200,true,,2681,1575,18,0,0
1557924865294,19,200,true,,2673,1571,19,0,0
