timeStamp,elapsed,responseCode,success,failureMessage,bytes,sentBytes,Latency,IdleTime,Connect
1557921626649,41,200,true,,2669,1574,41,0,1
1557921626678,59,200,true,,2677,1578,59,0,1
1557921626701,52,200,true,,2681,1578,52,0,1
1557921626701,60,200,true,,2673,1573,60,0,0
1557921626738,59,200,true,,2665,1572,59,0,0
1557921626759,56,200,true,,2681,1575,56,0,1
1557921626796,57,200,true,,2685,1572,57,0,0
1557921626801,41,200,true,,2673,1577,41,0,0
1557921626803,2960,200,true,,2689,1574,2960,0,1
1557921626837,135,200,true,,2685,1574,135,0,1
1557921626857,55,200,true,,2681,1575,55,0,0
1557921626907,103,200,true,,2677,1571,102,0,0
1557921626917,80,200,true,,2693,1574,80,0,1
1557921626934,76,200,true,,2689,1576,76,0,0
1557921626961,53,200,true,,2665,1571,53,0,0
1557921626967,49,200,true,,2681,1576,49,0,0
1557921626979,182,200,true,,2697,1574,182,0,1
1557921627001,21,200,true,,2685,1573,21,0,0
1557921627018,56,200,true,,2677,1580,56,0,0
1557921627058,39,200,true,,2673,1576,39,0,0
1557921627074,72,200,true,,2669,1572,72,0,0
1557921627087,152,200,true,,2677,1580,152,0,0
1557921627100,132,200,true,,2673,1577,132,0,0
1557921627103,44,200,true,,2653,1578,44,0,0
1557921627136,2995,200,true,,2681,1577,2995,0,0
1557921627140,52,200,true,,2677,1576,52,0,0
1557921627146,71,200,true,,2669,1576,71,0,1
1557921627206,69,200,true,,2665,1571,69,0,0
1557921627223,119,200,true,,2677,1573,119,0,0
1557921627238,137,200,true,,2693,1571,137,0,0
1557921627239,99,200,true,,2677,1572,99,0,1
1557921627300,61,200,true,,2685,1571,61,0,1
1557921627335,188,200,true,,2685,1577,188,0,0
1557921627339,115,200,true,,2681,1574,115,0,0
1557921627348,141,200,true,,2673,1573,141,0,0
1557921627359,58,200,true,,2673,1574,58,0,0
1557921627378,137,200,true,,2681,1571,137,0,0
1557921627389,49,200,true,,2669,1575,49,0,0
1557921627439,79,200,true,,2677,1578,79,0,0
1557921627440,61,200,true,,2685,1577,61,0,0
1557921627453,104,200,true,,2685,1574,104,0,0
1557921627460,124,200,true,,2685,1572,124,0,0
1557921627500,60,200,true,,2685,1578,60,0,2
1557921627501,39,200,true,,2685,1578,39,0,0
1557921627514,124,200,true,,2677,1576,124,0,1
1557921627555,114,200,true,,2673,1574,114,0,1
1557921627559,44,200,true,,2685,1572,44,0,0
1557921627582,80,200,true,,2673,1570,80,0,0
1557921627601,147,200,true,,2681,1573,147,0,0
1557921627602,42,200,true,,2693,1575,42,0,1
1557921627627,125,200,true,,2677,1568,125,0,0
1557921627657,55,200,true,,2697,1577,55,0,0
1557921627676,121,200,true,,2677,1572,121,0,1
1557921627679,97,200,true,,2669,1572,97,0,1
1557921627682,79,200,true,,2677,1570,79,0,1
1557921627737,79,200,true,,2681,1574,79,0,0
1557921627760,80,200,true,,2677,1572,80,0,1
1557921627767,139,200,true,,2673,1573,139,0,1
1557921627796,58,200,true,,2681,1570,58,0,1
1557921627797,114,200,true,,2669,1574,114,0,0
1557921627802,125,200,true,,2693,1573,125,0,0
1557921627860,92,200,true,,2673,1579,92,0,0
1557921627907,146,200,true,,2681,1575,146,0,0
1557921627917,119,200,true,,2665,1571,119,0,1
1557921627918,57,200,true,,2673,1570,57,0,0
1557921627936,133,200,true,,2669,1571,133,0,0
1557921627941,144,200,true,,2677,1575,144,0,1
1557921627980,62,200,true,,2681,1575,62,0,0
1557921628006,25,200,true,,2677,1579,25,0,0
1557921628014,107,200,true,,2689,1577,107,0,1
1557921628067,148,200,true,,2669,1569,148,0,1
1557921628077,62,200,true,,2665,1567,62,0,0
1557921628094,152,200,true,,2681,1576,152,0,1
1557921628100,32,200,true,,2669,1569,32,0,1
1557921628129,51,200,true,,2677,1573,51,0,0
1557921628136,129,200,true,,2677,1571,129,0,1
1557921628141,40,200,true,,2673,1574,40,0,0
1557921628154,59,200,true,,2689,1575,59,0,0
1557921628161,224,200,true,,2677,1576,224,0,0
1557921628162,32,200,true,,2681,1570,32,0,0
1557921628199,35,200,true,,2677,1569,35,0,0
1557921628206,44,200,true,,2689,1574,44,0,1
1557921628236,94,200,true,,2689,1575,94,0,0
1557921628240,40,200,true,,2673,1577,40,0,0
1557921628268,61,200,true,,2665,1569,61,0,1
1557921628277,140,200,true,,2673,1577,140,0,0
1557921628280,39,200,true,,2681,1572,39,0,0
1557921628303,34,200,true,,2669,1574,34,0,0
1557921628340,36,200,true,,2669,1573,36,0,0
1557921628362,207,200,true,,2669,1577,207,0,0
1557921628374,137,200,true,,2677,1573,137,0,0
1557921628386,45,200,true,,2677,1571,45,0,1
1557921628427,147,200,true,,2673,1570,147,0,1
1557921628436,158,200,true,,2677,1578,158,0,0
1557921628441,66,200,true,,2681,1578,66,0,1
1557921628462,75,200,true,,2681,1573,75,0,0
1557921628523,86,200,true,,2685,1570,85,0,1
1557921628528,86,200,true,,2681,1570,86,0,1
1557921628540,78,200,true,,2673,1576,78,0,1
1557921628576,213,200,true,,2677,1576,213,0,1
1557921628579,151,200,true,,2669,1575,151,0,1
1557921628582,53,200,true,,2673,1571,53,0,1
1557921628627,104,200,true,,2673,1574,104,0,1
1557921628659,82,200,true,,2677,1574,82,0,0
1557921628687,59,200,true,,2685,1572,59,0,1
1557921628720,179,200,true,,2681,1579,179,0,1
1557921628734,154,200,true,,2681,1576,154,0,1
1557921628755,20,200,true,,2677,1577,20,0,0
1557921628761,178,200,true,,2661,1572,178,0,0
1557921628785,97,200,true,,2685,1575,96,0,1
1557921628808,23,200,true,,2681,1580,23,0,1
1557921628819,159,200,true,,2685,1575,159,0,1
1557921628835,73,200,true,,2685,1574,73,0,0
1557921628857,21,200,true,,2673,1575,21,0,1
1557921628882,73,200,true,,2673,1573,73,0,0
1557921628884,26,200,true,,2669,1573,26,0,1
1557921628902,19,200,true,,2681,1576,19,0,0
1557921628938,118,200,true,,2693,1576,118,0,1
1557921628957,72,200,true,,2677,1572,72,0,0
1557921628961,22,200,true,,2677,1570,22,0,0
1557921629000,42,200,true,,2669,1568,42,0,0
1557921629035,275,200,true,,2685,1576,275,0,0
1557921629063,342,200,true,,2689,1577,342,0,0
1557921629079,78,200,true,,2681,1574,78,0,0
1557921629096,134,200,true,,2685,1578,134,0,0
1557921629137,40,200,true,,2673,1577,40,0,0
1557921629162,259,200,true,,2681,1573,259,0,0
1557921629177,97,200,true,,2673,1579,97,0,1
1557921629216,180,200,true,,2685,1577,180,0,1
1557921629220,42,200,true,,2681,1573,42,0,0
1557921629245,22,200,true,,2685,1570,22,0,0
1557921629259,195,200,true,,2669,1570,195,0,0
1557921629262,99,200,true,,2689,1575,99,0,0
1557921629265,19,200,true,,2673,1573,19,0,1
1557921629294,156,200,true,,2685,1580,156,0,1
1557921629326,30,200,true,,2685,1576,30,0,0
1557921629362,102,200,true,,2677,1571,102,0,0
1557921629399,136,200,true,,2693,1576,136,0,0
1557921629457,241,200,true,,2681,1578,241,0,1
1557921629461,96,200,true,,2677,1573,96,0,4
1557921629500,100,200,true,,2681,1577,100,0,1
1557921629514,187,200,true,,2677,1573,187,0,0
1557921629556,94,200,true,,2677,1576,94,0,0
1557921629577,311,200,true,,2681,1578,311,0,1
1557921629597,82,200,true,,2681,1575,82,0,1
1557921629620,42,200,true,,2689,1576,42,0,1
1557921629639,181,200,true,,2681,1578,181,0,1
1557921629639,138,200,true,,2673,1574,138,0,0
1557921629644,23,200,true,,2673,1575,23,0,0
1557921629655,57,200,true,,2689,1573,57,0,0
1557921629660,19,200,true,,2673,1574,19,0,0
1557921629696,139,200,true,,2693,1576,139,0,0
1557921629716,71,200,true,,2685,1577,71,0,0
1557921629721,60,200,true,,2685,1575,60,0,1
1557921629761,105,200,true,,2689,1576,105,0,1
1557921629774,129,200,true,,2677,1578,129,0,0
1557921629775,78,200,true,,2681,1575,78,0,0
1557921629821,103,200,true,,2693,1577,102,0,0
1557921629855,79,200,true,,2665,1571,79,0,0
1557921629856,81,200,true,,2685,1573,81,0,1
1557921629857,135,200,true,,2693,1576,135,0,0
1557921629896,40,200,true,,2681,1574,40,0,2
1557921629900,138,200,true,,2673,1576,138,0,0
1557921629920,63,200,true,,2665,1574,63,0,1
1557921629934,76,200,true,,2677,1568,76,0,1
1557921629986,85,200,true,,2669,1574,85,0,0
1557921630001,104,200,true,,2669,1568,104,0,1
1557921630029,108,200,true,,2689,1575,108,0,0
1557921630040,52,200,true,,2677,1572,52,0,0
1557921630043,221,200,true,,2689,1578,221,0,0
1557921630053,118,200,true,,2665,1565,118,0,1
1557921630074,20,200,true,,2677,1578,20,0,0
1557921630081,79,200,true,,2665,1575,79,0,1
1557921630102,72,200,true,,2673,1571,72,0,0
1557921630117,35,200,true,,2681,1574,35,0,1
1557921630128,24,200,true,,2677,1569,24,0,0
1557921630137,96,200,true,,2677,1572,96,0,1
1557921630138,20,200,true,,2693,1574,20,0,1
1557921630179,50,200,true,,2677,1575,50,0,1
1557921630180,42,200,true,,2685,1576,42,0,0
1557921630183,108,200,true,,2689,1573,108,0,0
1557921630193,54,200,true,,2673,1580,54,0,1
1557921630194,150,200,true,,2689,1576,150,0,0
1557921630220,25,200,true,,2689,1576,25,0,0
1557921630242,21,200,true,,2673,1574,21,0,0
1557921630253,69,200,true,,2665,1575,69,0,0
1557921630280,85,200,true,,2661,1571,85,0,0
1557921630300,46,200,true,,2657,1572,46,0,0
1557921630311,67,200,true,,2661,1574,67,0,0
1557921630315,135,200,true,,2669,1577,135,0,2
1557921630342,61,200,true,,2689,1572,61,0,1
1557921630354,42,200,true,,2685,1576,42,0,0
1557921630361,180,200,true,,2681,1576,180,0,1
1557921630414,113,200,true,,2665,1573,113,0,0
1557921630435,80,200,true,,2673,1575,80,0,0
1557921630439,77,200,true,,2685,1572,77,0,0
1557921630440,124,200,true,,2681,1580,124,0,0
1557921630441,98,200,true,,2669,1574,98,0,0
1557921630471,28,200,true,,2685,1575,28,0,0
1557921630493,21,200,true,,2681,1573,21,0,1
1557921630523,81,200,true,,2677,1578,81,0,1
1557921630532,37,200,true,,2685,1578,37,0,0
1557921630540,100,200,true,,2681,1577,100,0,3
1557921630560,124,200,true,,2673,1576,124,0,1
1557921630562,38,200,true,,2673,1575,38,0,1
1557921630577,161,200,true,,2681,1572,161,0,0
1557921630580,47,200,true,,2661,1575,47,0,1
1557921630582,19,200,true,,2665,1567,19,0,0
1557921630614,33,200,true,,2673,1576,33,0,0
1557921630621,43,200,true,,2669,1573,43,0,0
1557921630641,58,200,true,,2673,1576,58,0,1
1557921630643,21,200,true,,2685,1577,21,0,1
1557921630652,111,200,true,,2685,1571,111,0,0
1557921630656,41,200,true,,2669,1578,41,0,0
1557921630678,21,200,true,,2689,1578,21,0,1
1557921630682,29,200,true,,2673,1574,29,0,0
1557921630694,52,200,true,,2669,1571,52,0,0
1557921630698,20,200,true,,2673,1571,20,0,1
1557921630706,23,200,true,,2661,1568,23,0,0
1557921630716,72,200,true,,2673,1572,72,0,1
1557921630721,22,200,true,,2681,1571,22,0,0
1557921630741,24,200,true,,2685,1579,24,0,0
1557921630743,21,200,true,,2685,1575,21,0,0
1557921630758,198,200,true,,2681,1574,198,0,1
1557921630764,22,200,true,,2673,1579,22,0,1
1557921630771,76,200,true,,2685,1574,76,0,0
1557921630783,39,200,true,,2681,1572,39,0,0
1557921630806,34,200,true,,2673,1576,34,0,0
1557921630815,108,200,true,,2669,1569,108,0,0
1557921630835,19,200,true,,2673,1574,19,0,0
1557921630840,75,200,true,,2681,1575,75,0,1
1557921630857,73,200,true,,2685,1576,73,0,0
1557921630863,22,200,true,,2681,1573,22,0,0
1557921630876,69,200,true,,2681,1577,69,0,1
1557921630893,134,200,true,,2673,1574,134,0,1
1557921630899,22,200,true,,2689,1574,22,0,0
1557921630913,19,200,true,,2673,1569,19,0,0
1557921630920,84,200,true,,2681,1578,84,0,1
1557921630934,34,200,true,,2669,1573,34,0,1
1557921630937,73,200,true,,2677,1574,73,0,0
1557921630938,80,200,true,,2681,1578,80,0,0
1557921630941,27,200,true,,2681,1580,27,0,1
1557921630958,37,200,true,,2673,1568,37,0,1
1557921630960,25,200,true,,2669,1577,25,0,0
1557921630961,22,200,true,,2685,1575,22,0,0
1557921630986,27,200,true,,2657,1576,27,0,0
1557921630994,52,200,true,,2669,1573,52,0,1
1557921630995,34,200,true,,2677,1576,34,0,1
1557921631016,21,200,true,,2685,1573,21,0,1
1557921631018,22,200,true,,2669,1578,22,0,1
